,RIC,Date,Gamma Estimate,CI Lower Bound,CI Upper Bound
976,DOKA.S,2024-01-25,1.5380087231670374e-07,2.026271254108948e-08,2.8733903209231803e-07
977,DOKA.S,2024-01-26,4.2607641739856963e-08,2.118800827241161e-08,6.402727520730231e-08
978,DOKA.S,2024-01-29,1.0021734129546638e-07,-8.874760933626879e-08,2.8918229192720154e-07
979,DOKA.S,2024-01-30,5.5856802165872515e-08,-9.038351953425049e-08,2.0209712386599554e-07
980,DOKA.S,2024-01-31,1.6607285026486412e-07,-1.4374396926310512e-07,4.758896697928334e-07
981,DOKA.S,2024-02-01,5.509440689038234e-08,2.715757672236532e-08,8.303123705839936e-08
982,DOKA.S,2024-02-02,7.855196617939764e-08,-6.645483539660304e-10,1.5776848071276132e-07
983,DOKA.S,2024-02-05,1.7596319828126227e-07,-1.1570493144252522e-07,4.6763132800504976e-07
984,DOKA.S,2024-02-06,6.68907027411289e-08,3.4345153635521574e-08,9.943625184673622e-08
985,DOKA.S,2024-02-07,6.713514631792355e-08,8.2486840826861e-09,1.2602160855316098e-07
986,DOKA.S,2024-02-08,4.2421756106333304e-07,4.532462400900092e-08,8.031104981176651e-07
987,DOKA.S,2024-02-09,2.2433549886878775e-07,-1.0370183426403684e-07,5.523728320016123e-07
988,DOKA.S,2024-02-12,1.2090696590223434e-07,-1.3394812033156286e-09,2.431534130077843e-07
989,DOKA.S,2024-02-13,1.6128103986122195e-07,-4.789830402132674e-09,3.273519101245766e-07
990,DOKA.S,2024-02-14,3.706058637005345e-08,-2.0530144682556035e-08,9.465131742266293e-08
991,DOKA.S,2024-02-15,2.7685779870515525e-06,-1.711291673062529e-06,7.2484476471656336e-06
992,DOKA.S,2024-02-16,6.253983035737253e-08,4.7310731862438627e-08,7.776892885230643e-08
993,DOKA.S,2024-02-19,2.0501402143807902e-07,6.734457171381905e-08,3.42683471162339e-07
994,DOKA.S,2024-02-20,4.3226935014679177e-08,-6.537352604758103e-08,1.5182739607693937e-07
995,DOKA.S,2024-02-21,7.805836433933259e-08,1.862697030758454e-08,1.3748975837108065e-07
996,DOKA.S,2024-02-22,2.408152150699211e-08,-4.775826151347066e-08,9.592130452745489e-08
997,DOKA.S,2024-02-23,5.371293833269569e-08,-2.5741382633818358e-09,1.1000001492877322e-07
998,DOKA.S,2024-02-26,3.998316097320404e-08,3.158473760518055e-08,4.8381584341227536e-08
999,DOKA.S,2024-02-27,5.747445611981181e-08,1.953370070999261e-08,9.541521152963102e-08
1000,DOKA.S,2024-02-28,8.721853386170424e-08,1.0478254124198937e-08,1.6395881359920956e-07
1001,DOKA.S,2024-02-29,1.1314612677122712e-06,5.298015621969044e-07,1.733120973227638e-06
1002,DOKA.S,2024-03-01,1.901597267606313e-07,-1.5404119112492267e-07,5.343606446461852e-07
1003,DOKA.S,2024-03-04,7.328448919357443e-08,1.3194513654138439e-08,1.3337446473301043e-07
1004,DOKA.S,2024-03-05,6.385304599444222e-08,3.257591071670929e-08,9.513018127217516e-08
1005,DOKA.S,2024-03-06,3.6068999180568776e-08,-5.810205838959538e-09,7.794820420009708e-08
1006,DOKA.S,2024-03-07,2.421865733063749e-07,1.290887980482415e-07,3.552843485645084e-07
1007,DOKA.S,2024-03-08,6.456349324973272e-08,2.4961021275621766e-08,1.0416596522384366e-07
1008,DOKA.S,2024-03-11,4.417812799303822e-08,2.3367041837466094e-08,6.498921414861034e-08
1009,DOKA.S,2024-03-12,9.448637696064342e-08,-3.120386848843426e-08,2.201766224097211e-07
1010,DOKA.S,2024-03-13,4.584345199867096e-08,3.838953199307597e-08,5.329737200426595e-08
1011,DOKA.S,2024-03-14,7.636485892524753e-08,2.008491708599672e-08,1.3264480076449834e-07
1012,DOKA.S,2024-03-15,2.2632779790326216e-08,-6.468783805335018e-08,1.0995339763400262e-07
1013,DOKA.S,2024-03-18,5.982480159145821e-08,-7.23898583209053e-08,1.9203946150382173e-07
1014,GIVN.S,2023-12-21,1.741090132632331e-08,1.0830256461069428e-08,2.399154619157719e-08
1015,GIVN.S,2023-12-22,1.696387689746758e-08,3.037126660480614e-09,3.089062713445455e-08
1016,GIVN.S,2023-12-27,1.5787070335257398e-08,9.848211717746104e-09,2.172592895276869e-08
1017,GIVN.S,2023-12-28,3.4062660813321456e-08,-1.0719696431440462e-08,7.884501805808338e-08
1018,GIVN.S,2023-12-29,1.568548070965632e-08,1.1465856316154558e-08,1.990510510315808e-08
1019,GIVN.S,2024-01-03,1.2515022632082859e-08,3.746356823872248e-09,2.128368844029347e-08
1020,GIVN.S,2024-01-04,8.041756228091174e-08,4.219561346017254e-08,1.1863951110165094e-07
1021,GIVN.S,2024-01-05,9.777081482267739e-09,3.302644907701029e-09,1.625151805683445e-08
1022,GIVN.S,2024-01-08,3.669257132231797e-08,2.6461759633159148e-08,4.692338301147679e-08
1023,GIVN.S,2024-01-09,5.392168684847147e-09,-1.4491359757846033e-09,1.2233473345478898e-08
1024,GIVN.S,2024-01-10,2.8917772829901026e-08,1.9095846944181914e-08,3.873969871562014e-08
1025,GIVN.S,2024-01-11,4.036750589604816e-08,3.094933008093889e-08,4.9785681711157435e-08
1026,GIVN.S,2024-01-12,2.6072509856177485e-08,1.8528062064883513e-08,3.361695764747146e-08
1027,GIVN.S,2024-01-15,1.5637810484715527e-08,4.351511743959848e-09,2.6924109225471206e-08
1028,GIVN.S,2024-01-16,9.478308006994632e-09,-7.066429793031284e-10,1.9663258993292394e-08
1029,GIVN.S,2024-01-17,3.845565843538349e-09,9.94266531582836e-10,6.696865155493862e-09
1030,GIVN.S,2024-01-18,1.1577706452378144e-08,7.633233022920696e-09,1.552217988183559e-08
1031,GIVN.S,2024-01-19,6.940961436620128e-09,1.4314130709034677e-09,1.2450509802336788e-08
1032,GIVN.S,2024-01-22,8.20990137701019e-09,4.912735243994172e-09,1.1507067510026207e-08
1033,GIVN.S,2024-01-23,2.922127424339129e-08,2.2253532360246863e-08,3.6189016126535717e-08
1034,GIVN.S,2024-01-24,2.2202778225018272e-08,4.1270594645462766e-09,4.027849698549027e-08
1035,GIVN.S,2024-01-25,3.5762424439210385e-09,-1.89742031543693e-09,9.049905203279008e-09
1036,GIVN.S,2024-01-26,2.1379796587540577e-08,1.3725720936480384e-08,2.903387223860077e-08
1037,GIVN.S,2024-01-29,1.032187935042874e-07,5.834461997756144e-08,1.4809296703101336e-07
1038,GIVN.S,2024-01-30,3.3032700026003786e-09,-1.1799683978813921e-08,1.8406223984014677e-08
1039,GIVN.S,2024-01-31,1.4849620185500644e-08,5.274673864105926e-09,2.4424566506895362e-08
1040,GIVN.S,2024-02-01,1.1814695358806828e-08,4.535485308769865e-09,1.909390540884379e-08
1041,GIVN.S,2024-02-02,6.477280450409363e-09,-3.124330893713151e-09,1.6078891794531876e-08
1042,GIVN.S,2024-02-05,2.135059569896678e-08,3.960813690992208e-09,3.8740377706941353e-08
1043,GIVN.S,2024-02-06,4.227708255711447e-08,1.8303630868622197e-08,6.625053424560674e-08
1044,GIVN.S,2024-02-07,7.492127315809725e-09,1.853426127843372e-09,1.313082850377608e-08
1045,GIVN.S,2024-02-08,2.7645565962153116e-09,-3.032777372239127e-09,8.56189056466975e-09
1046,GIVN.S,2024-02-09,3.027460244157872e-08,2.2334733528599678e-08,3.821447135455776e-08
1047,GIVN.S,2024-02-12,5.7168222557144e-09,2.640121559132541e-10,1.1169632355515546e-08
1048,GIVN.S,2024-02-13,6.021140239637997e-09,2.835798555664365e-09,9.206481923611629e-09
1049,GIVN.S,2024-02-14,3.3231462615229958e-09,1.9309557273053644e-10,6.453196950315455e-09
1050,GIVN.S,2024-02-15,1.571432238665623e-08,2.9924105617724367e-09,2.8436234211540026e-08
1051,GIVN.S,2024-02-16,5.7889907744772636e-08,3.275139843842457e-08,8.30284170511207e-08
1052,GIVN.S,2024-02-19,1.1737247766274213e-08,-1.5112298445252516e-08,3.858679397780094e-08
1053,GIVN.S,2024-02-20,9.058066185424203e-09,-1.9844130706109717e-08,3.796026307695812e-08
1054,GIVN.S,2024-02-21,5.722471619517553e-09,1.1433769214397572e-10,1.1330605546891131e-08
1055,GIVN.S,2024-02-22,2.1695707623861035e-09,-9.895047786853674e-09,1.423418931162588e-08
1056,GIVN.S,2024-02-23,3.6447001327797913e-09,-9.382176183728384e-10,8.227617883932422e-09
1057,GIVN.S,2024-02-26,8.495487619383526e-09,-8.364289130576386e-09,2.535526436934344e-08
1058,GIVN.S,2024-02-27,1.0735878574130967e-08,-1.888955546391988e-08,4.036131261218181e-08
1059,GIVN.S,2024-03-07,4.612652544662805e-09,3.445172082756557e-10,8.880787881049953e-09
1060,GIVN.S,2024-03-08,1.608856026457281e-08,1.1466662688414882e-08,2.071045784073074e-08
1061,GIVN.S,2024-03-11,3.5867017693402274e-09,1.1726059875609247e-09,6.0007975511195305e-09
1062,GIVN.S,2024-03-12,3.0484814173392487e-08,8.509757614144607e-09,5.2459870732640366e-08
1063,GIVN.S,2024-03-13,5.2208135581583874e-09,2.9288743776433936e-09,7.512752738673382e-09
1064,GIVN.S,2024-03-14,8.209384143513521e-09,-6.435848138065039e-09,2.285461642509208e-08
1065,GIVN.S,2024-03-15,1.4653200394133096e-08,1.0226196721918943e-08,1.908020406634725e-08
1066,GIVN.S,2024-03-18,5.038242380853846e-09,2.1322278386577887e-09,7.944256923049903e-09
1067,KUD.S,2023-12-21,4.7169731671081674e-07,-9.125145085819941e-07,1.8559091420036276e-06
1068,KUD.S,2023-12-22,2.9245959745669665e-08,2.5752602102505434e-08,3.27393173888339e-08
1069,KUD.S,2023-12-27,5.808800117306131e-08,-3.1853777578720947e-07,4.3471377813333214e-07
1070,KUD.S,2023-12-28,8.765679289424149e-10,-8.30070206856651e-08,8.476015654354993e-08
1071,KUD.S,2023-12-29,3.7317485745595407e-08,-1.3777999454958958e-07,2.124149660407804e-07
1072,KUD.S,2024-01-03,7.923303464678594e-08,5.8549103740578376e-08,9.991696555299349e-08
1073,KUD.S,2024-01-04,3.0072599319249146e-07,3.754043894251236e-08,5.639115474424706e-07
1074,KUD.S,2024-01-05,7.405489496712442e-07,-1.4075300776349586e-06,2.8886279769774472e-06
1075,KUD.S,2024-01-08,8.308213372453475e-06,-1.2330887805284028e-05,2.894731455019098e-05
1076,KUD.S,2024-01-09,1.9783549833542868e-07,-1.3521844118074494e-06,1.7478554084783069e-06
1077,KUD.S,2024-01-10,3.0485346481470027e-07,2.752818178801392e-07,3.344251117492613e-07
1078,KUD.S,2024-01-11,9.14509025225887e-05,-0.0085748954891357,0.008757797294180879
1079,KUD.S,2024-01-12,5.515067256032955e-06,-1.3704810629953814e-05,2.4734945142019723e-05
1080,KUD.S,2024-01-15,2.8334871706271534e-07,-3.541498203762377e-07,9.208472545016684e-07
1081,KUD.S,2024-01-16,0.00011606110600555321,-0.000318559591839873,0.0005506818038509794
1082,KUD.S,2024-01-17,3.7530154803232313e-07,-8.768800043308827e-09,7.593718961079551e-07
1083,KUD.S,2024-01-18,3.288059167271872e-07,2.952362361724369e-07,3.623755972819375e-07
1084,KUD.S,2024-01-19,3.385068116109091e-09,-2.5927015550060415e-07,2.660402917328223e-07
1085,KUD.S,2024-01-22,1.227021662259658e-07,5.6642178492634345e-08,1.8876215395929724e-07
1086,KUD.S,2024-01-23,1.1551279697256917e-07,-2.0674965971792736e-06,2.2985221911244116e-06
1087,KUD.S,2024-01-24,1.4147651241409351e-08,-9.44321661217043e-08,1.22727468604523e-07
1088,KUD.S,2024-01-25,8.633431303995967e-08,-1.8568660987266734e-07,3.5835523595258666e-07
1089,KUD.S,2024-01-26,4.986889612125116e-07,-3.7746361417313227e-06,4.772014064156346e-06
1090,KUD.S,2024-01-29,-1.6020138720079874e-07,-1.3219983985734865e-06,1.0015956241718891e-06
1091,KUD.S,2024-01-30,1.975055434126472e-05,1.7703192061014909e-06,3.773078947642795e-05
1092,KUD.S,2024-01-31,2.1053386597504894e-07,-4.1974972030148203e-07,8.408174522515799e-07
1093,KUD.S,2024-02-01,-2.741729723520692e-06,-0.00010954502882612821,0.00010406156937908681
1094,KUD.S,2024-02-02,-3.7014638009796017e-07,-5.403865340024011e-06,4.66357257982809e-06
1095,KUD.S,2024-02-05,9.115631950142015e-08,7.57839554965633e-08,1.06528683506277e-07
1096,KUD.S,2024-02-06,8.652009743714089e-07,-1.2580198309125056e-07,1.8562039318340683e-06
1097,KUD.S,2024-02-07,-1.5213976571508126e-07,-4.026563153918057e-07,9.837678396164314e-08
1098,KUD.S,2024-02-08,1.3936694769337744e-07,-4.899094542210497e-07,7.686433496078045e-07
1099,KUD.S,2024-02-09,7.322446131953778e-08,1.0168922001545873e-08,1.3628000063752967e-07
1100,KUD.S,2024-02-12,4.6744102534601567e-08,-1.782227841104251e-07,2.7171098917962824e-07
1101,KUD.S,2024-02-13,2.5506000444829797e-05,-3.637261404751791e-05,8.73846149371775e-05
1102,KUD.S,2024-02-14,3.674070716947459e-07,1.5300764839121644e-07,5.818064949982754e-07
1103,KUD.S,2024-02-15,6.643954143910649e-08,-4.379372345999414e-07,5.708163174781544e-07
1104,KUD.S,2024-02-16,5.799725727413508e-08,-2.1313892621961599e-07,3.2913344076788616e-07
1105,KUD.S,2024-02-19,5.627520753570589e-09,-3.3776189758549353e-09,1.4632660482996113e-08
1106,KUD.S,2024-02-20,1.9104720827311798e-08,-6.611799548124105e-08,1.0432743713586464e-07
1107,KUD.S,2024-02-21,1.4488231456795064e-07,-1.7813188547478193e-07,4.678965146106832e-07
1108,KUD.S,2024-02-22,5.751744765015959e-07,1.3616539138980985e-08,1.136732413864211e-06
1109,KUD.S,2024-02-23,5.137381693813267e-07,1.7420012673255358e-07,8.532762120300999e-07
1110,KUD.S,2024-02-26,4.4132198590416327e-08,-1.7096211090979303e-07,2.5922650809062565e-07
1111,KUD.S,2024-02-27,-8.118430669117892e-09,-7.20043640458567e-08,5.576750270762091e-08
1112,KUD.S,2024-02-28,1.4991357104525222e-08,-7.459998332394166e-07,7.75982547448467e-07
1113,KUD.S,2024-02-29,2.4908127341487075e-08,-4.021165520463406e-08,9.002790988760821e-08
1114,KUD.S,2024-03-01,6.677387428885507e-07,-1.042366030785244e-07,1.439714088855626e-06
1115,KUD.S,2024-03-04,-3.9560986352026636e-08,-5.738324016650518e-07,4.947104289609985e-07
1116,KUD.S,2024-03-05,2.7128153198313226e-08,-2.927139881692007e-07,3.469702945658271e-07
1117,KUD.S,2024-03-06,1.6146213954699576e-08,-2.8734111928257995e-07,3.1963354719197913e-07
1118,KUD.S,2024-03-07,2.5595505394411685e-06,-0.0001396114097335659,0.00014473051081244825
1119,KUD.S,2024-03-08,1.6343442192234021e-06,-8.350978904439131e-06,1.1619667342885935e-05
1120,KUD.S,2024-03-11,1.3996640790897985e-07,-1.333442149201357e-07,4.132770307380954e-07
1121,KUD.S,2024-03-12,4.6086062761752853e-07,-2.0623475861833894e-07,1.127956013853396e-06
1122,KUD.S,2024-03-13,1.7469933031194892e-06,-6.021328384435759e-07,4.096119444682555e-06
1123,KUD.S,2024-03-14,4.066477379958982e-08,-5.457502730627965e-08,1.3590457490545928e-07
1124,KUD.S,2024-03-15,3.261577069368805e-08,2.258403705711031e-08,4.2647504330265796e-08
1125,KUD.S,2024-03-18,6.329500448257264e-08,-2.817839838270494e-07,4.083739927921947e-07
1126,LISN.S,2023-12-21,4.70317189143082e-06,1.6613600954628053e-06,7.744983687398836e-06
1127,LISN.S,2023-12-22,2.6422475593157173e-06,-3.239643943809031e-07,5.608459513012338e-06
1128,LISN.S,2023-12-27,9.14787630077648e-06,1.5229728812118131e-07,1.814345531343178e-05
1129,LISN.S,2023-12-28,5.057420071066381e-05,3.3353792853284535e-05,6.779460856804308e-05
1130,LISN.S,2023-12-29,2.414480606399841e-05,7.333050821213736e-06,4.095656130678308e-05
1131,LISN.S,2024-01-03,5.823011489779156e-05,-6.460389012301618e-05,0.0001810641199185993
1132,LISN.S,2024-01-04,1.2151301078506652e-05,-6.331279907677559e-06,3.063388206469086e-05
1133,LISN.S,2024-01-05,1.6577444194386054e-05,2.8688638023559533e-06,3.0286024586416156e-05
1134,LISN.S,2024-01-08,8.436811230271765e-06,-3.535757309952908e-06,2.0409379770496437e-05
1135,LISN.S,2024-01-09,2.321909062446184e-05,5.01855090074169e-06,4.141963034818199e-05
1136,LISN.S,2024-01-10,6.203054521899905e-06,-5.140794682355136e-08,1.2457516990623363e-05
1137,LISN.S,2024-01-11,6.3080578507040055e-06,8.424540877926534e-07,1.1773661613615358e-05
1138,LISN.S,2024-01-12,1.5420225741723133e-05,6.725391754460813e-06,2.4115059728985452e-05
1139,LISN.S,2024-01-15,2.548150301919449e-05,1.1285929148103393e-05,3.967707689028559e-05
1140,LISN.S,2024-01-16,9.00556357355433e-06,5.582336850102321e-06,1.2428790297006338e-05
1141,LISN.S,2024-01-17,2.574986706957306e-06,1.251128756951657e-06,3.8988446569629545e-06
1142,LISN.S,2024-01-18,2.594486405334564e-06,4.901733236578425e-07,4.698799487011285e-06
1143,LISN.S,2024-01-19,8.458856204137574e-06,4.139005765262416e-06,1.2778706643012732e-05
1144,LISN.S,2024-01-22,6.209387859570605e-06,3.2542730941317237e-06,9.164502625009487e-06
1145,LISN.S,2024-01-23,1.028864340558672e-05,5.372854162617134e-06,1.5204432648556306e-05
1146,LISN.S,2024-01-24,5.433531982339174e-06,2.0253407724372803e-06,8.841723192241068e-06
1147,LISN.S,2024-01-25,5.85073936208956e-05,2.741714932320035e-05,8.959763791859085e-05
1148,LISN.S,2024-01-26,5.9486201613697965e-05,2.086654025086578e-05,9.810586297653016e-05
1149,LISN.S,2024-01-29,1.6993185099286408e-05,-3.1443726886201306e-06,3.713074288719294e-05
1150,LISN.S,2024-01-30,2.366069438807831e-05,2.115238727114258e-06,4.5206150049042365e-05
1151,LISN.S,2024-01-31,3.46652299456295e-06,-4.773000135497062e-08,6.9807759904808704e-06
1152,LISN.S,2024-02-01,1.8093811934232742e-05,-2.376120587442404e-05,5.9948829742889525e-05
1153,LISN.S,2024-02-02,8.758790700089147e-06,2.923287473778664e-07,1.7225252652800426e-05
1154,LISN.S,2024-02-05,2.0310776152232115e-05,1.3333191264969421e-05,2.728836103949481e-05
1155,LISN.S,2024-02-06,7.258081454549308e-06,2.2772588943395293e-06,1.2238904014759088e-05
1156,LISN.S,2024-02-07,4.417115019151906e-06,2.2068099968459835e-06,6.6274200414578285e-06
1157,LISN.S,2024-02-08,8.618661376369464e-06,5.572612382588532e-06,1.1664710370150395e-05
1158,LISN.S,2024-02-09,8.682802433805738e-06,-6.298048365005094e-06,2.3663653232616572e-05
1159,LISN.S,2024-02-12,1.3272413322291995e-05,3.2871924520563266e-06,2.3257634192527664e-05
1160,LISN.S,2024-02-13,2.6297933305032663e-06,8.15862322094578e-07,4.443724338911955e-06
1161,LISN.S,2024-02-14,4.249058809460168e-06,4.269237807820227e-07,8.071193838138314e-06
1162,LISN.S,2024-02-15,8.996109076708135e-06,5.696586559847854e-06,1.2295631593568417e-05
1163,LISN.S,2024-02-16,7.800526145050301e-06,2.043878227990726e-06,1.3557174062109877e-05
1164,LISN.S,2024-02-19,1.0110597999243504e-05,4.523281512203154e-06,1.5697914486283854e-05
1165,LISN.S,2024-02-20,2.16824219374262e-05,1.347957689779692e-06,4.201688618507271e-05
1166,LISN.S,2024-02-21,7.973983934468745e-06,1.645788406634343e-06,1.4302179462303148e-05
1167,LISN.S,2024-02-22,1.9629922314343847e-06,-3.306539884227008e-06,7.2325243470957775e-06
1168,LISN.S,2024-02-23,9.66648422271062e-06,3.926046012013249e-06,1.540692243340799e-05
1169,LISN.S,2024-02-26,5.486477590546945e-06,2.3491509225705148e-06,8.623804258523376e-06
1170,LISN.S,2024-02-27,2.1058875489982315e-06,3.471398823011804e-07,3.8646352156952825e-06
1171,LISN.S,2024-02-28,2.9957632076699364e-06,1.3135921154424526e-06,4.67793429989742e-06
1172,LISN.S,2024-02-29,6.041665704468636e-07,-6.203854040164591e-07,1.8287185449101863e-06
1173,LISN.S,2024-03-01,7.327994669044717e-07,-1.57041000040337e-06,3.0360089342123137e-06
1174,LISN.S,2024-03-04,2.10792222384653e-06,3.858643795192791e-07,3.8299800681737805e-06
1175,LISN.S,2024-03-05,2.03679234377255e-06,-6.474468781237481e-07,4.721031565668848e-06
1176,LISN.S,2024-03-06,5.909078384362893e-06,9.795249302347977e-07,1.0838631838490989e-05
1177,LISN.S,2024-03-07,3.15482084336668e-06,2.052763707038638e-06,4.256877979694722e-06
1178,LISN.S,2024-03-08,1.2864380171250801e-06,-5.762105114880591e-07,3.1490865457382196e-06
1179,LISN.S,2024-03-11,1.0862670131083077e-05,3.230490066301709e-06,1.8494850195864444e-05
1180,LISN.S,2024-03-12,8.66093702534818e-06,3.61221759310074e-06,1.3709656457595623e-05
1181,LISN.S,2024-03-13,1.126881309899737e-06,1.8178990280130694e-07,2.0719727169981673e-06
1182,LISN.S,2024-03-14,6.154017575341322e-07,-1.088410165769045e-06,2.3192136808373093e-06
1183,LISN.S,2024-03-15,1.1700807350928712e-07,-1.2088178603071e-07,3.5489793304928424e-07
1184,LISN.S,2024-03-18,2.360970181682784e-06,1.401716922317217e-07,4.581768671133847e-06
1185,LONN.S,2023-12-21,1.5846568213576326e-09,5.4806598694226015e-11,3.1145070440210394e-09
1186,LONN.S,2023-12-22,2.1578980281730234e-09,1.7016889035011609e-09,2.614107152844886e-09
1187,LONN.S,2023-12-27,8.181472374000259e-10,5.159931438507267e-10,1.120301330949325e-09
1188,LONN.S,2023-12-28,7.630484126138453e-10,3.770671363674552e-10,1.1490296888602353e-09
1189,LONN.S,2023-12-29,6.899840275813448e-10,4.075252982770881e-10,9.724427568856014e-10
1190,LONN.S,2024-01-03,1.1429555012884647e-09,8.494612083579638e-10,1.4364497942189657e-09
1191,LONN.S,2024-01-04,2.6690656376445463e-08,1.6228192713212773e-08,3.7153120039678154e-08
1192,LONN.S,2024-01-05,6.025780613196116e-10,1.7452703191444115e-10,1.0306290907247821e-09
1193,LONN.S,2024-01-08,1.1682305399638679e-09,5.183655782743364e-10,1.8180955016533992e-09
1194,LONN.S,2024-01-09,5.754810986955161e-10,3.157282473140451e-10,8.352339500769872e-10
1195,LONN.S,2024-01-10,4.5843144869226476e-10,-1.3410872269458474e-10,1.0509716200791144e-09
1196,LONN.S,2024-01-11,5.126307059553904e-10,3.527926862304526e-10,6.724687256803281e-10
1197,LONN.S,2024-01-12,2.5098768728514636e-09,1.583633858413272e-09,3.436119887289655e-09
1198,LONN.S,2024-01-15,1.1610131427825233e-09,7.299749659199071e-10,1.5920513196451395e-09
1199,LONN.S,2024-01-16,6.819772619558404e-10,3.398691552563249e-10,1.0240853686553559e-09
1200,LONN.S,2024-01-17,1.30259433976802e-09,8.570303788292143e-10,1.7481583007068256e-09
1201,LONN.S,2024-01-18,2.069449795631343e-09,9.530976746499827e-10,3.185801916612703e-09
1202,LONN.S,2024-01-19,3.3424967253024187e-09,2.932722518657449e-09,3.7522709319473884e-09
1203,LONN.S,2024-01-22,1.055576725309313e-09,6.729983514785336e-10,1.4381550991400924e-09
1204,LONN.S,2024-01-23,1.1769358214007463e-09,1.2979617621044206e-10,2.2240754665910505e-09
1205,LONN.S,2024-01-24,6.86646283140373e-10,3.6852247701986726e-10,1.0047700892608788e-09
1206,LONN.S,2024-01-25,4.532797420240604e-10,-2.146710166477134e-10,1.1212305006958343e-09
1207,LONN.S,2024-01-26,1.9569085981747627e-09,1.3554236396518326e-09,2.5583935566976928e-09
1208,LONN.S,2024-01-29,5.405544724650976e-09,4.069952208724533e-09,6.741137240577419e-09
1209,LONN.S,2024-01-30,4.743237617082794e-10,2.4273344011659097e-10,7.059140832999679e-10
1210,LONN.S,2024-01-31,8.784849898574445e-10,4.6127681106264185e-10,1.295693168652247e-09
1211,LONN.S,2024-02-01,3.6199274609906685e-10,1.0827877192121275e-10,6.157067202769209e-10
1212,LONN.S,2024-02-02,1.403595158395518e-10,-1.5173596743440056e-10,4.3245499911350416e-10
1213,LONN.S,2024-02-05,2.8757071385129516e-09,4.1110279918632727e-10,5.340311477839576e-09
1214,LONN.S,2024-02-06,6.661107477404248e-10,2.6260766741366203e-10,1.0696138280671875e-09
1215,LONN.S,2024-02-07,2.225406188239589e-09,1.721561302881834e-09,2.7292510735973442e-09
1216,LONN.S,2024-02-08,2.0882016950645607e-09,1.601311394709221e-09,2.5750919954199004e-09
1217,LONN.S,2024-02-09,2.0210619944250395e-09,3.647831988282801e-10,3.6773407900217987e-09
1218,LONN.S,2024-02-12,6.384815018728564e-10,3.636752765322532e-10,9.132877272134597e-10
1219,LONN.S,2024-02-13,6.530997984398682e-10,1.0535724660106026e-10,1.200842350278676e-09
1220,LONN.S,2024-02-14,7.624798742944756e-10,3.195500006268183e-10,1.205409747962133e-09
1221,LONN.S,2024-02-15,3.7010898206541636e-10,4.029323176078017e-11,6.999247323700525e-10
1222,LONN.S,2024-02-16,2.725523853198649e-10,-4.602010683203514e-11,5.911248774717649e-10
1223,LONN.S,2024-02-19,2.7261299035501065e-10,-5.378554014930808e-11,5.990115208593293e-10
1224,LONN.S,2024-02-20,1.2228340706374673e-09,6.090949747008257e-10,1.836573166574109e-09
1225,LONN.S,2024-02-21,5.983169759915645e-10,3.011129419363276e-10,8.955210100468014e-10
1226,LONN.S,2024-02-22,3.316005557855412e-10,-3.5231737793505397e-10,1.0155184895061363e-09
1227,LONN.S,2024-02-23,1.6438597695522353e-09,1.1397324174039356e-09,2.147987121700535e-09
1228,LONN.S,2024-02-26,2.741581711985382e-10,1.3866466937616187e-10,4.0965167302091454e-10
1229,LONN.S,2024-02-27,1.0837974955861092e-09,2.38080341547553e-10,1.9295146496246653e-09
1230,LONN.S,2024-03-05,4.75635360555876e-10,9.521590438842093e-11,8.560548167233309e-10
1231,LONN.S,2024-03-06,1.3165950128506866e-09,9.273788517302504e-10,1.7058111739711229e-09
1232,LONN.S,2024-03-07,2.0909443567091348e-10,-5.6671792648101875e-11,4.748606639899288e-10
1233,LONN.S,2024-03-08,1.2701596819247557e-09,6.557615629464889e-10,1.8845578009030224e-09
1234,LONN.S,2024-03-11,9.739212339870533e-10,5.029110944349275e-10,1.444931373539179e-09
1235,LONN.S,2024-03-12,6.051789529809578e-10,-8.538664650223512e-10,2.0642243709842667e-09
1236,LONN.S,2024-03-13,5.285103985717523e-10,1.9742129585064706e-10,8.595995012928575e-10
1237,LONN.S,2024-03-14,2.1321953773298904e-10,1.062996424608344e-10,3.201394330051437e-10
1238,LONN.S,2024-03-15,2.6781784027562253e-10,1.4082011947222649e-10,3.948155610790186e-10
1239,LONN.S,2024-03-18,7.315183038560309e-10,4.777331166614072e-10,9.853034910506546e-10
1240,NESN.S,2023-12-21,3.0875173172497395e-11,2.0001313060835005e-11,4.174903328415978e-11
1241,NESN.S,2023-12-22,5.528935099985175e-11,4.088824318955785e-11,6.969045881014565e-11
1242,NESN.S,2023-12-27,4.434168674212824e-11,2.5378296025406228e-11,6.330507745885025e-11
1243,NESN.S,2023-12-28,2.693123678948867e-11,1.2633322077972554e-11,4.1229151501004786e-11
1244,NESN.S,2023-12-29,1.910939427760462e-11,5.00932123124366e-12,3.320946732396558e-11
1245,NESN.S,2024-01-03,3.5449750062602285e-11,2.7391967539506912e-11,4.350753258569766e-11
1246,NESN.S,2024-01-04,2.7802727632926287e-11,1.928685072558878e-11,3.6318604540263794e-11
1247,NESN.S,2024-01-05,8.16867941093761e-11,6.576998243842704e-11,9.760360578032517e-11
1248,NESN.S,2024-01-08,1.300659334737529e-10,1.0934795375808437e-10,1.5078391318942144e-10
1249,NESN.S,2024-01-09,3.0419502781603394e-11,1.742382435417853e-11,4.341518120902826e-11
